time,open,high,low,close,tick_volume
2014-09-08 00:00:00,1266.87,1271.63,1266.13,1270.39,4099
2014-09-08 01:00:00,1270.76,1271.53,1265.91,1266.78,11656
2014-09-08 02:00:00,1266.52,1267.03,1251.29,1255.74,43591
2014-09-09 00:00:00,1256.82,1257.98,1253.87,1254.78,13721
2014-09-09 01:00:00,1255.3,1257.37,1253.01,1256.82,17052
2014-09-09 02:00:00,1256.47,1257.69,1247.38,1256.54,42872
2014-09-10 00:00:00,1254.52,1257.45,1253.48,1257.29,13037
2014-09-10 01:00:00,1257.01,1257.58,1251.88,1253.48,15628
2014-09-10 02:00:00,1253.65,1254.55,1243.62,1249.43,44223
2014-09-11 00:00:00,1249.09,1249.98,1247.13,1247.74,11561
2014-09-11 01:00:00,1248.62,1249.97,1243.95,1244.14,19221
2014-09-11 02:00:00,1246.24,1246.78,1234.8,1241.07,45165
2014-09-12 00:00:00,1240.23,1241.45,1232.05,1233.17,12444
2014-09-12 01:00:00,1234.07,1239.87,1232.68,1236.75,15563
2014-09-12 02:00:00,1237.21,1238.97,1225.7,1230.43,43373
2014-09-15 00:00:00,1228.94,1234.82,1225.43,1233.12,11508
2014-09-15 01:00:00,1233.6,1236.44,1231.8,1234.94,14129
2014-09-15 02:00:00,1234.82,1238.34,1231.45,1233.63,30575
2014-09-16 00:00:00,1232.49,1238.28,1231.82,1236.23,10844
2014-09-16 01:00:00,1236.57,1241.89,1234.67,1240.96,14353
2014-09-16 02:00:00,1238.53,1241.89,1231.6,1235.62,40463
2014-09-17 00:00:00,1234.07,1238.04,1233.87,1236.67,7929
2014-09-17 01:00:00,1236.57,1238.91,1234.55,1237.57,11604
2014-09-17 02:00:00,1236.26,1239.05,1221.26,1223.39,42135
2014-09-18 00:00:00,1221.77,1223.83,1215.89,1223.29,16438
2014-09-18 01:00:00,1222.96,1225.36,1221.97,1222.78,16635
2014-09-18 02:00:00,1223.01,1227.78,1215.58,1225.22,41852
2014-09-19 00:00:00,1225.5,1228.44,1218.04,1225.1,13457
2014-09-19 01:00:00,1227.99,1228.14,1218.62,1221.48,23266
2014-09-19 02:00:00,1222.64,1225.65,1213.64,1216.55,45033
2014-09-22 00:00:00,1215.83,1217.74,1207.82,1213.42,17911
2014-09-22 01:00:00,1213.08,1215.97,1210.48,1212.95,13238
2014-09-22 02:00:00,1214.4,1220.28,1211.8,1215.18,38631
2014-09-23 00:00:00,1214.86,1219.08,1213.42,1218.57,10544
2014-09-23 01:00:00,1218.07,1226.99,1215.38,1225.07,18938
2014-09-23 02:00:00,1225.22,1234.99,1219.76,1224.07,46003
2014-09-24 00:00:00,1222.42,1224.0,1220.16,1222.93,11688
2014-09-24 01:00:00,1223.23,1225.92,1221.13,1223.16,14285
2014-09-24 02:00:00,1224.51,1225.43,1215.52,1216.71,34785
2014-09-25 00:00:00,1216.67,1216.86,1212.35,1213.9,8689
2014-09-25 01:00:00,1214.57,1214.84,1206.77,1209.27,16709
2014-09-25 02:00:00,1210.12,1224.31,1207.89,1220.56,45642
2014-09-26 00:00:00,1220.8,1228.26,1220.13,1223.32,12626
2014-09-26 01:00:00,1223.67,1231.14,1221.6,1223.3,16125
2014-09-26 02:00:00,1222.66,1223.75,1212.13,1217.06,30992
2014-09-29 00:00:00,1217.89,1219.2,1215.64,1217.58,13112
2014-09-29 01:00:00,1218.27,1220.79,1215.09,1219.8,13327
2014-09-29 02:00:00,1218.83,1223.12,1214.75,1215.8,33675
2014-09-30 00:00:00,1214.89,1218.77,1214.42,1217.74,9033
2014-09-30 01:00:00,1217.73,1217.98,1208.48,1210.05,14327
2014-09-30 02:00:00,1209.84,1219.96,1204.31,1207.85,49152
2014-10-01 00:00:00,1208.21,1209.8,1204.46,1206.55,12923
2014-10-01 01:00:00,1206.17,1209.86,1205.3,1208.08,14214
2014-10-01 02:00:00,1209.24,1219.17,1207.74,1213.77,40780
2014-10-02 00:00:00,1213.09,1222.28,1212.02,1219.25,11474
2014-10-02 01:00:00,1219.78,1221.33,1210.2,1214.3,18663
2014-10-02 02:00:00,1212.99,1218.83,1208.48,1213.84,42652
2014-10-03 00:00:00,1213.53,1215.08,1210.82,1212.73,8095
2014-10-03 01:00:00,1212.68,1212.88,1205.1,1206.28,11781
2014-10-03 02:00:00,1207.41,1209.2,1189.86,1190.73,40146
2014-10-06 00:00:00,1187.27,1190.1,1182.77,1188.33,12584
2014-10-06 01:00:00,1188.31,1195.13,1187.42,1194.44,14580
2014-10-06 02:00:00,1193.54,1208.93,1193.35,1206.68,37175
2014-10-07 00:00:00,1206.28,1206.97,1202.81,1203.85,7530
2014-10-07 01:00:00,1204.64,1212.45,1203.15,1205.18,16753
2014-10-07 02:00:00,1205.8,1213.31,1203.4,1209.22,35831
2014-10-08 00:00:00,1209.04,1214.34,1208.99,1212.02,8271
2014-10-08 01:00:00,1212.22,1220.54,1210.9,1217.39,15251
2014-10-08 02:00:00,1218.26,1223.91,1204.79,1221.82,49023
2014-10-09 00:00:00,1219.81,1225.94,1218.62,1224.94,9254
2014-10-09 01:00:00,1225.12,1229.79,1223.78,1228.47,16794
2014-10-09 02:00:00,1227.58,1233.19,1221.91,1224.14,44414
2014-10-10 00:00:00,1223.82,1224.83,1220.56,1222.42,10493
2014-10-10 01:00:00,1222.16,1223.77,1217.2,1221.85,16189
2014-10-10 02:00:00,1221.65,1225.32,1218.83,1222.87,31439
2014-10-13 00:00:00,1227.15,1234.77,1225.97,1233.05,14168
2014-10-13 01:00:00,1232.43,1237.58,1226.28,1227.5,17086
2014-10-13 02:00:00,1228.05,1235.78,1224.9,1234.74,31806
2014-10-14 00:00:00,1235.97,1236.95,1233.31,1234.15,12531
2014-10-14 01:00:00,1233.76,1235.23,1232.01,1233.02,16564
2014-10-14 02:00:00,1233.3,1238.13,1230.81,1232.1,41566
2014-10-15 00:00:00,1232.34,1232.34,1223.66,1227.08,14672
2014-10-15 01:00:00,1227.61,1228.33,1221.7,1223.03,16367
2014-10-15 02:00:00,1222.61,1249.51,1222.11,1241.73,77770
2014-10-16 00:00:00,1239.82,1245.07,1237.18,1240.1,17093
2014-10-16 01:00:00,1240.56,1244.05,1237.7,1241.39,24312
2014-10-16 02:00:00,1242.43,1244.23,1235.28,1238.13,59924
2014-10-17 00:00:00,1238.1,1239.45,1236.42,1237.98,8649
2014-10-17 01:00:00,1238.64,1241.57,1236.08,1237.02,13520
2014-10-17 02:00:00,1237.41,1240.39,1231.53,1237.75,38734
2014-10-20 00:00:00,1237.21,1238.05,1234.54,1235.85,7448
2014-10-20 01:00:00,1235.64,1243.18,1235.44,1241.52,12145
2014-10-20 02:00:00,1240.58,1248.61,1240.26,1246.37,28120
2014-10-21 00:00:00,1246.72,1248.08,1245.22,1247.68,7017
2014-10-21 01:00:00,1247.13,1253.66,1246.54,1248.32,19972
2014-10-21 02:00:00,1248.63,1255.13,1246.38,1248.3,35323
2014-10-22 00:00:00,1248.82,1249.61,1246.98,1247.83,5952
2014-10-22 01:00:00,1248.18,1249.24,1244.75,1245.95,10016
2014-10-22 02:00:00,1245.8,1249.08,1240.3,1240.3,29432
2014-10-23 00:00:00,1241.5,1243.66,1241.04,1241.97,7545
2014-10-23 01:00:00,1241.85,1244.48,1237.39,1239.05,10951
2014-10-23 02:00:00,1238.67,1239.89,1226.14,1231.88,35021
2014-10-24 00:00:00,1232.01,1233.2,1228.82,1229.78,9189
2014-10-24 01:00:00,1229.9,1234.14,1229.61,1231.92,9978
2014-10-24 02:00:00,1232.12,1234.08,1228.54,1230.5,27208
2014-10-27 00:00:00,1228.38,1231.92,1227.34,1230.39,6907
2014-10-27 01:00:00,1230.64,1231.64,1228.36,1230.34,10255
2014-10-27 02:00:00,1230.35,1231.63,1224.47,1224.47,22128
2014-10-28 00:00:00,1226.17,1232.14,1222.38,1227.44,17936
2014-10-28 01:00:00,1227.57,1230.66,1226.9,1228.11,9869
2014-10-28 02:00:00,1228.33,1235.39,1226.28,1227.12,26266
2014-10-29 00:00:00,1228.17,1230.27,1228.04,1230.15,5346
2014-10-29 01:00:00,1229.81,1230.44,1226.92,1227.44,6610
2014-10-29 02:00:00,1227.92,1228.11,1208.2,1210.92,34803
2014-10-30 00:00:00,1210.76,1215.53,1210.74,1211.52,10484
2014-10-30 01:00:00,1212.63,1212.63,1201.29,1203.8,21464
2014-10-30 02:00:00,1205.21,1207.53,1195.78,1197.97,45506
2014-10-31 00:00:00,1200.1,1202.55,1191.44,1193.4,21933
2014-10-31 01:00:00,1194.9,1195.21,1169.4705975115596,1174.32,40009
2014-10-31 02:00:00,1174.21,1176.77,1161.42,1171.52,52596
2014-11-03 00:00:00,1167.31,1171.1,1161.49,1168.92,14510
2014-11-03 01:00:00,1168.96,1173.38,1167.59,1172.37,13826
2014-11-03 02:00:00,1171.44,1173.66,1165.05,1165.86,26712
2014-11-04 00:00:00,1165.19,1168.77,1163.75,1166.28,9918
2014-11-04 01:00:00,1166.85,1174.51,1164.02,1173.08,14068
2014-11-04 02:00:00,1170.53,1174.51,1165.69,1167.99,33471
2014-11-05 00:00:00,1168.75,1169.53,1161.9,1162.84,16796
2014-11-05 01:00:00,1163.37,1163.37,1143.17,1144.26,28965
2014-11-05 02:00:00,1145.6,1151.86,1137.58,1142.47,49910
2014-11-06 00:00:00,1142.05,1146.53,1137.96,1146.33,19853
2014-11-06 01:00:00,1144.68,1146.82,1142.65,1145.62,15849
2014-11-06 02:00:00,1144.64,1149.47,1141.12,1141.73,40043
2014-11-07 00:00:00,1140.6,1142.5,1131.44,1134.46,19592
2014-11-07 01:00:00,1133.11,1146.52,1131.59,1145.13,27905
2014-11-07 02:00:00,1145.28,1175.3195669347745,1142.87,1173.091818829365,59258
2014-11-10 00:00:00,1171.3227611353,1177.14,1165.5026484151215,1172.6,18362
2014-11-10 01:00:00,1172.94,1174.6,1169.71,1170.35,14301
2014-11-10 02:00:00,1172.1,1172.1,1147.18,1150.7,39476
2014-11-11 00:00:00,1151.19,1157.2,1145.95,1148.25,16323
2014-11-11 01:00:00,1147.7,1158.36,1145.95,1155.74,19328
2014-11-11 02:00:00,1151.14,1173.1,1151.11,1164.57,49864
2014-11-12 00:00:00,1164.04,1166.27,1160.3,1164.35,18813
2014-11-12 01:00:00,1164.26,1168.91,1162.46,1164.68,18377
2014-11-12 02:00:00,1163.21,1170.0,1157.15,1159.72,36616
2014-11-13 00:00:00,1161.68,1167.88,1156.41,1161.95,16240
2014-11-13 01:00:00,1164.02,1164.5,1153.79,1161.53,23816
2014-11-13 02:00:00,1162.76,1167.96,1157.17,1161.51,34877
2014-11-14 00:00:00,1162.36,1162.56,1156.32,1156.76,12539
2014-11-14 01:00:00,1159.37,1159.37,1149.54,1153.51,18741
2014-11-14 02:00:00,1154.21,1190.1252312983777,1146.72,1185.6700427023309,62126
2014-11-17 00:00:00,1181.766617119678,1194.06,1178.5377534987088,1190.22,29936
2014-11-17 01:00:00,1187.26,1192.66,1184.51,1190.58,25679
2014-11-17 02:00:00,1187.47,1192.66,1181.22,1186.91,37750
2014-11-18 00:00:00,1186.59,1187.69,1183.23,1187.31,8802
2014-11-18 01:00:00,1186.41,1204.52,1186.21,1202.17,22432
2014-11-18 02:00:00,1201.05,1203.02,1191.71,1196.76,39744
2014-11-19 00:00:00,1195.79,1195.9,1191.4,1193.95,16315
2014-11-19 01:00:00,1193.92,1202.08,1192.33,1200.28,17890
2014-11-19 02:00:00,1200.28,1202.01,1174.94,1183.02,70297
2014-11-20 00:00:00,1182.28,1184.63,1176.65,1178.69,25421
2014-11-20 01:00:00,1178.82,1196.96,1177.94,1193.52,30603
2014-11-20 02:00:00,1196.12,1196.94,1186.31,1193.63,39411
2014-11-21 00:00:00,1192.95,1194.83,1191.02,1193.64,17849
2014-11-21 01:00:00,1193.26,1200.95,1186.71,1194.33,23353
2014-11-21 02:00:00,1194.15,1207.63,1191.15,1199.84,47765
2014-11-24 00:00:00,1201.54,1204.08,1198.57,1199.46,13725
2014-11-24 01:00:00,1199.78,1203.54,1193.84,1195.55,16770
2014-11-24 02:00:00,1195.3,1200.27,1192.62,1196.94,27571
2014-11-25 00:00:00,1198.0,1200.59,1195.6,1197.05,16616
2014-11-25 01:00:00,1196.83,1202.82,1196.31,1200.8,18734
2014-11-25 02:00:00,1201.57,1202.82,1190.22,1200.53,37745
2014-11-26 00:00:00,1201.4,1201.53,1198.15,1198.71,7041
2014-11-26 01:00:00,1198.54,1200.82,1192.82,1196.21,13466
2014-11-26 02:00:00,1196.09,1199.93,1192.82,1198.24,26439
2014-11-27 00:00:00,1197.05,1199.47,1185.49,1190.05,15927
2014-11-27 01:00:00,1187.22,1198.65,1186.93,1195.95,18775
2014-11-27 02:00:00,1196.03,1197.55,1188.15,1190.62,16782
2014-11-28 00:00:00,1188.92,1190.64,1181.58,1183.57,14440
2014-11-28 01:00:00,1184.23,1188.36,1179.12,1182.83,16855
2014-11-28 02:00:00,1182.42,1189.17,1165.06,1165.88,40018
2014-12-01 00:00:00,1158.49,1161.9886545665931,1144.3681026503014,1151.16,39295
2014-12-01 01:00:00,1151.92,1184.05,1150.64,1173.94,35750
2014-12-01 02:00:00,1173.6,1216.7441461826636,1169.2,1207.5772125818307,66249
2014-12-02 00:00:00,1206.908300405168,1212.51,1199.3062248212022,1204.45,19662
2014-12-02 01:00:00,1204.0,1210.41,1192.3,1197.76,32773
2014-12-02 02:00:00,1200.36,1203.64,1191.85,1198.69,54214
2014-12-03 00:00:00,1197.07,1201.77,1194.22,1201.44,13142
2014-12-03 01:00:00,1199.15,1208.17,1199.11,1202.61,16264
2014-12-03 02:00:00,1204.01,1214.96,1199.41,1210.03,38352
2014-12-04 00:00:00,1208.55,1209.54,1204.48,1205.57,10012
2014-12-04 01:00:00,1206.19,1207.82,1201.17,1202.33,12869
2014-12-04 02:00:00,1202.8,1213.28,1201.17,1205.52,42736
2014-12-05 00:00:00,1204.78,1205.87,1201.59,1202.95,6273
2014-12-05 01:00:00,1202.67,1206.47,1201.59,1203.65,10241
2014-12-05 02:00:00,1203.7,1207.37,1186.15,1190.52,48192
2014-12-08 00:00:00,1187.34,1194.41,1186.96,1192.87,7861
2014-12-08 01:00:00,1192.83,1198.06,1191.77,1195.3,11767
2014-12-08 02:00:00,1195.01,1208.71,1191.12,1202.35,34144
2014-12-09 00:00:00,1203.03,1203.62,1199.26,1201.17,13233
2014-12-09 01:00:00,1201.17,1207.69,1199.92,1204.45,17104
2014-12-09 02:00:00,1205.44,1234.9802658348694,1204.01,1226.9640996697246,62977
2014-12-11 00:00:00,1226.11,1232.72,1226.07,1227.24,29623
2014-12-11 01:00:00,1228.42,1228.91,1217.76,1221.4,55923
2014-12-11 02:00:00,1221.48,1231.94,1215.88,1225.08,92380
2014-12-12 00:00:00,1227.21,1228.08,1217.4,1219.1,22447
2014-12-12 01:00:00,1221.14,1227.36,1217.4,1224.14,42750
2014-12-12 02:00:00,1225.33,1226.41,1214.29,1221.92,95863
2014-12-15 00:00:00,1221.51,1224.03,1212.89,1216.95,12018
2014-12-15 01:00:00,1216.59,1220.57,1209.54,1211.18,15571
2014-12-15 02:00:00,1210.58,1217.05,1190.46,1193.38,63722
2014-12-16 00:00:00,1193.08,1199.1,1192.87,1198.5,15497
2014-12-16 01:00:00,1198.14,1203.52,1194.53,1201.07,21139
2014-12-16 02:00:00,1198.66,1223.34,1187.34,1196.31,81833
2014-12-17 00:00:00,1195.53,1199.31,1195.48,1197.56,13611
2014-12-17 01:00:00,1196.91,1201.58,1194.31,1198.89,19966
2014-12-17 02:00:00,1197.42,1202.81,1183.4,1187.08,60739
2014-12-18 00:00:00,1188.8,1199.64,1188.66,1198.79,13357
2014-12-18 01:00:00,1197.5,1213.69,1196.75,1208.15,23108
2014-12-18 02:00:00,1208.51,1210.78,1192.44,1197.62,37885
2014-12-19 00:00:00,1197.88,1199.86,1195.45,1197.21,14471
2014-12-19 01:00:00,1196.75,1201.15,1193.77,1197.46,16932
2014-12-19 02:00:00,1197.3,1200.39,1193.39,1194.26,31518
2014-12-22 00:00:00,1194.02,1198.99,1193.89,1198.05,10713
2014-12-22 01:00:00,1197.73,1203.21,1195.23,1195.76,15707
2014-12-22 02:00:00,1196.73,1198.01,1170.48,1172.21,32730
2014-12-23 00:00:00,1176.58,1182.81,1172.9,1179.19,15609
2014-12-23 01:00:00,1180.02,1184.77,1177.76,1178.99,17755
2014-12-23 02:00:00,1179.6,1181.23,1172.47,1175.77,44114
2014-12-24 00:00:00,1176.54,1178.95,1176.01,1177.97,8173
2014-12-24 01:00:00,1178.72,1180.95,1176.21,1176.3,11092
2014-12-24 02:00:00,1176.74,1179.11,1172.71,1174.38,14458
2014-12-29 00:00:00,1196.12,1197.37,1192.32,1195.2,13394
2014-12-29 01:00:00,1195.11,1196.41,1192.16,1193.46,14258
2014-12-29 02:00:00,1192.85,1195.78,1178.82,1184.04,52717
2014-12-30 00:00:00,1182.69,1189.64,1180.63,1188.6,19890
2014-12-30 01:00:00,1187.39,1190.65,1186.12,1187.51,25567
2014-12-30 02:00:00,1187.14,1210.69,1182.42,1198.82,71170
2014-12-31 00:00:00,1199.84,1203.71,1199.15,1200.34,8606
2014-12-31 01:00:00,1201.45,1201.45,1196.45,1197.44,15177
2014-12-31 02:00:00,1198.64,1199.79,1182.63,1188.37,30827
2015-01-05 00:00:00,1187.73,1194.27,1178.0,1192.67,21136
2015-01-05 01:00:00,1191.61,1197.77,1188.46,1190.35,31089
2015-01-05 02:00:00,1189.67,1207.28,1186.74,1206.1,72552
2015-01-06 00:00:00,1202.87,1208.01,1201.52,1206.54,10910
2015-01-06 01:00:00,1206.56,1214.16,1205.18,1210.24,20523
2015-01-06 02:00:00,1210.81,1222.92,1205.35,1218.22,51928
2015-01-07 00:00:00,1217.66,1218.48,1212.99,1214.04,12399
2015-01-07 01:00:00,1215.05,1218.22,1211.94,1213.34,13852
2015-01-07 02:00:00,1213.14,1216.52,1208.85,1211.57,43394
2015-01-08 00:00:00,1210.97,1214.16,1204.68,1208.7,10684
2015-01-08 01:00:00,1207.08,1210.1,1205.19,1205.52,11604
2015-01-08 02:00:00,1206.15,1216.54,1204.42,1208.48,36399
2015-01-09 00:00:00,1207.5,1212.96,1206.84,1211.64,9892
2015-01-09 01:00:00,1211.33,1214.15,1209.29,1211.19,10144
2015-01-09 02:00:00,1212.05,1223.91,1206.16,1222.41,46531
2015-01-12 00:00:00,1223.9,1228.13,1222.21,1226.04,14212
2015-01-12 01:00:00,1225.41,1230.99,1217.4,1220.43,14894
2015-01-12 02:00:00,1220.67,1235.74,1218.06,1232.94,45547
2015-01-13 00:00:00,1231.85,1241.01,1230.47,1235.93,16547
2015-01-13 01:00:00,1234.67,1244.02,1233.37,1238.98,23801
2015-01-13 02:00:00,1239.12,1242.78,1227.14,1230.65,57310
2015-01-14 00:00:00,1231.54,1234.4,1224.89,1229.3,22084
2015-01-14 01:00:00,1229.61,1232.88,1225.17,1228.88,30834
2015-01-14 02:00:00,1228.89,1244.24,1226.82,1229.93,70546
2015-01-15 00:00:00,1229.28,1232.14,1226.92,1230.52,15903
2015-01-15 01:00:00,1230.87,1252.21,1225.87,1251.56,26609
2015-01-15 02:00:00,1245.75,1266.64,1244.56,1259.0,80425
2015-01-16 00:00:00,1262.97,1263.59,1257.74,1258.99,10277
2015-01-16 01:00:00,1258.78,1261.16,1254.87,1257.47,15104
2015-01-16 02:00:00,1258.01,1282.01,1256.92,1279.15,57381
2015-01-19 00:00:00,1278.61,1279.03,1275.02,1276.81,11407
2015-01-19 01:00:00,1275.77,1278.39,1274.37,1276.57,13048
2015-01-19 02:00:00,1276.53,1278.94,1271.89,1276.66,19703
2015-01-21 00:00:00,1294.74,1299.47,1290.37,1298.63,18311
2015-01-21 01:00:00,1297.43,1303.31,1296.53,1297.76,28379
2015-01-21 02:00:00,1297.56,1305.07,1284.48,1293.05,66228
2015-01-22 00:00:00,1291.97,1293.7,1288.8,1292.13,11897
2015-01-22 01:00:00,1293.49,1293.7,1283.14,1287.21,27565
2015-01-22 02:00:00,1286.49,1307.53,1279.29,1301.66,69718
2015-01-23 00:00:00,1300.63,1302.07,1296.29,1296.9,16754
2015-01-23 01:00:00,1297.14,1297.42,1292.51,1294.7,27888
2015-01-23 02:00:00,1294.58,1299.57,1284.29,1294.36,39977
2015-01-26 00:00:00,1294.62,1299.0,1289.97,1294.71,16371
2015-01-26 01:00:00,1293.96,1294.92,1277.68,1278.42,26960
2015-01-26 02:00:00,1282.93,1287.39,1275.71,1280.78,48733
2015-01-27 00:00:00,1280.55,1282.26,1272.07,1278.73,17893
2015-01-27 01:00:00,1277.48,1283.75,1276.94,1281.49,21591
2015-01-27 02:00:00,1279.93,1297.42,1279.11,1293.26,57358
2015-01-28 00:00:00,1292.29,1293.8,1288.45,1290.36,14687
2015-01-28 01:00:00,1289.77,1292.06,1285.87,1290.86,18232
2015-01-28 02:00:00,1288.42,1292.9,1279.57,1285.28,50200
2015-01-29 00:00:00,1284.66,1285.75,1277.98,1281.97,14975
2015-01-29 01:00:00,1282.22,1283.41,1271.81,1273.66,24756
2015-01-29 02:00:00,1275.7,1276.82,1251.88,1256.2,57751
2015-01-30 00:00:00,1258.23,1261.74,1256.95,1261.33,9229
2015-01-30 01:00:00,1260.39,1266.01,1258.73,1263.64,14460
2015-01-30 02:00:00,1265.09,1284.63,1258.24,1284.27,51621
2015-02-02 00:00:00,1280.42,1283.27,1278.49,1281.03,15513
2015-02-02 01:00:00,1280.38,1281.37,1273.51,1276.08,15371
2015-02-02 02:00:00,1275.98,1282.12,1266.3,1275.02,49295
2015-02-03 00:00:00,1274.76,1275.61,1271.95,1274.83,16377
2015-02-03 01:00:00,1273.84,1285.55,1273.42,1281.84,26176
2015-02-03 02:00:00,1281.16,1282.58,1255.38,1260.95,65914
2015-02-04 00:00:00,1261.74,1264.55,1256.54,1263.62,19212
2015-02-04 01:00:00,1263.76,1271.35,1262.33,1268.2,21741
2015-02-04 02:00:00,1268.7,1272.33,1259.36,1268.38,47862
2015-02-05 00:00:00,1270.01,1273.82,1269.67,1272.04,17672
2015-02-05 01:00:00,1271.44,1273.24,1258.71,1261.05,23655
2015-02-05 02:00:00,1260.53,1268.08,1256.18,1265.24,52040
2015-02-06 00:00:00,1266.87,1268.21,1262.16,1267.04,14747
2015-02-06 01:00:00,1265.74,1268.62,1263.77,1264.95,15443
2015-02-06 02:00:00,1264.73,1266.68,1231.7133398798937,1237.316882581078,67182
2015-02-09 00:00:00,1239.893333537719,1242.03088856462,1235.04,1237.3,9699
2015-02-09 01:00:00,1237.38,1243.65,1236.18,1241.33,13635
2015-02-09 02:00:00,1241.29,1243.13,1236.04,1239.27,33452
2015-02-10 00:00:00,1238.6,1245.23,1238.19,1243.25,7454
2015-02-10 01:00:00,1242.46,1245.82,1236.71,1237.58,13339
2015-02-10 02:00:00,1237.99,1239.91,1230.84,1233.91,45237
2015-02-11 00:00:00,1234.04,1238.07,1233.3,1237.78,8575
2015-02-11 01:00:00,1237.58,1238.59,1232.9,1233.82,13875
2015-02-11 02:00:00,1233.91,1237.98,1218.39,1219.94,42681
2015-02-12 00:00:00,1218.3,1223.94,1218.02,1220.91,13140
2015-02-12 01:00:00,1221.0,1232.82,1220.32,1224.31,22345
2015-02-12 02:00:00,1223.22,1227.73,1219.41,1221.33,40316
2015-02-13 00:00:00,1223.45,1228.74,1222.71,1227.39,14851
2015-02-13 01:00:00,1227.84,1231.06,1223.85,1224.83,16108
2015-02-13 02:00:00,1224.84,1234.82,1223.06,1228.91,38925
2015-02-16 00:00:00,1228.34,1233.72,1228.02,1232.43,8660
2015-02-16 01:00:00,1232.37,1236.59,1231.49,1234.27,11087
2015-02-16 02:00:00,1233.48,1234.84,1229.65,1230.79,16379
2015-02-17 00:00:00,1231.86,1233.84,1226.12,1228.5,13529
2015-02-17 01:00:00,1227.83,1229.6,1220.25,1222.96,19072
2015-02-17 02:00:00,1221.88,1225.2,1203.64,1208.3,42202
2015-02-18 00:00:00,1208.9,1209.54,1206.25,1208.46,8625
2015-02-18 01:00:00,1208.38,1210.79,1202.45,1205.2,13224
2015-02-18 02:00:00,1204.26,1213.3,1197.42,1210.92,47133
2015-02-19 00:00:00,1212.47,1217.58,1211.28,1215.32,7668
2015-02-19 01:00:00,1214.98,1221.02,1213.58,1217.54,17240
2015-02-19 02:00:00,1219.13,1222.81,1205.25,1207.33,49821
2015-02-20 00:00:00,1207.31,1209.61,1205.78,1207.84,10995
2015-02-20 01:00:00,1207.33,1209.06,1201.41,1202.93,15408
2015-02-20 02:00:00,1203.74,1215.29,1198.19,1201.91,44298
2015-02-23 00:00:00,1202.87,1204.69,1200.65,1203.8,12524
2015-02-23 01:00:00,1204.47,1204.68,1190.61,1192.97,15098
2015-02-23 02:00:00,1192.97,1210.22,1192.54,1201.01,29595
2015-02-24 00:00:00,1202.16,1204.42,1201.22,1202.83,9581
2015-02-24 01:00:00,1203.11,1203.36,1194.46,1199.54,17873
2015-02-24 02:00:00,1198.06,1203.03,1190.3,1199.95,45870
2015-02-25 00:00:00,1201.16,1210.13,1201.03,1208.32,16524
2015-02-25 01:00:00,1207.57,1211.77,1206.4,1208.91,15754
2015-02-25 02:00:00,1206.81,1210.95,1200.99,1204.49,35330
2015-02-26 00:00:00,1204.67,1209.62,1203.49,1209.01,14368
2015-02-26 01:00:00,1208.96,1219.84,1208.58,1218.79,19157
2015-02-26 02:00:00,1218.18,1219.79,1206.44,1209.3,45243
2015-02-27 00:00:00,1209.56,1211.46,1207.82,1208.64,11764
2015-02-27 01:00:00,1209.16,1212.19,1204.34,1206.78,14898
2015-02-27 02:00:00,1206.17,1219.17,1205.59,1212.5,40157
2015-03-02 00:00:00,1213.85,1223.17,1212.55,1220.59,12213
2015-03-02 01:00:00,1220.36,1223.18,1214.73,1216.82,14517
2015-03-02 02:00:00,1216.96,1219.87,1204.54,1206.09,46080
2015-03-03 00:00:00,1205.89,1210.93,1195.34,1208.16,18382
2015-03-03 01:00:00,1208.69,1211.4,1206.72,1208.16,13354
2015-03-03 02:00:00,1207.82,1214.76,1201.46,1203.71,44662
2015-03-04 00:00:00,1204.71,1208.4,1204.08,1207.98,7544
2015-03-04 01:00:00,1207.65,1209.01,1201.79,1203.95,13095
